1127.01	809.169	849.576	899.451	776.443	701.615	746.115	589.4	1045.9	843.775	535.712	735.778	851.087	1036.24	795.115	765.935	913.884	603.755	970.873	960.767	895.345	798.299	721.224	425.653	763.376	759.185	980.044	825.97	1007.67	907.841	530.551	597.446	997.498	938.65	904.029	753.501	615.376	741.068	812.615	844.572	704.368	799.513	846.877	800.83	409.333	813.736	863.955	911.005	787.591	848.595	1028.51	819.592	695.791	853.58	641.518	654.459	854.841	734.095	890.948	912.607	505.463	890.096	761.177	944.658	758.247	830.177	933.264	861.083	897.724	954.479	652.216	662.513	508.954	755.544	806.877	892.646	606.744	667.161	897.99	770.939	505.192	627.455	867.404	814.373	823.537	817.61	668.693	781.556	911.431	562.689	614.357	670.142	826.029	770.787	850.919	781.436	920.271	755.611	695.076	991.643	931.509	781.462	923.169	937.763	849.303	895.443	766.596	689.838	585.274	436.129	759.016	967.115	938.197	778.423	836.56	749.279	761.349	683.419	935.455	734.88	864.255	836.888	651.521	686.169	749.154	816.685	676.372	665.236	517.044	584.45	730.154	623.244	629.096	614.732	881.549	1017.22	910.197	850.326	831.509	830.224	708.74	853.181	838.357	780.779	1072.64	812.514	718.626	705.904	775.916	648.189	803.857	675.048	607.173	653.369	912.537	789.939	950.545	904.677	739.091	757.365	780.576	807.529	808.782	928.51	841.861	812.564	758.194	677.694	750.298	794.201	697.134	488.306	781.92	673.325	749.61	836.181	727.197	668.36	809.669	728.701	676.364	679.392	666.926	766.759	676.704	760.47	928.724	1076.37	928.26	961.857	767.396	1043.44	479.72	768.517	901.002	949.052	
809.169	1195.92	946.955	1088.06	797.721	722.807	928.224	762.866	890.117	680.387	716.689	750.722	1017.04	994.12	917.224	702.967	845.442	642.544	820.77	838.884	774.173	806.816	583.612	291.993	846.855	911.759	811.022	777.485	753	703.587	723.276	612.223	962.249	762.492	923.348	773.584	573.855	867.201	984.807	976.62	648.351	823.09	795.105	699.915	470.667	722.368	950.811	939.169	731.796	735.964	1207.42	795.463	716.062	970.957	838.092	467.396	696.587	758.381	902.141	930.304	848.398	962.215	575.422	851.829	740.79	817.255	847.132	662.875	1080.86	1134.24	963.108	761.09	596.977	526.772	783.105	998.157	781.872	750.747	946.495	727.97	614.263	894.227	956.869	770.353	936.102	611.805	785.513	923.111	715.216	681.344	746.845	656.571	1131.18	829.893	1031.13	916.218	1036.64	607.639	707.371	952.821	884.921	763.731	1082.92	1138.72	1062.98	989.721	1025.8	837.086	596.137	460.398	943.008	1098.22	986.265	1043.88	1153.28	924.139	617.508	658.876	1033.23	847.274	950.961	871.777	545.594	532.918	924.077	940.009	739.52	864.951	470.189	711.225	962.077	529.289	919.215	819.2	859.608	970.279	869.099	1052.16	929.921	1070.45	788.703	676.424	886.679	884.556	1009.82	692.923	664.48	606.452	782.791	576.761	917.262	590.357	482.087	534.184	820.102	801.97	991.439	805.839	747.212	758.016	873.788	845.764	802.891	1084.75	907.43	717.449	950.763	691.18	728.149	961.267	625.234	316.32	777.96	545.329	932.805	950.424	938.099	578.014	753.501	707.85	544.349	681.363	486.797	592.879	496.185	569.068	652.862	851.353	1137.96	1029.1	976.531	917.384	748.86	662.259	888.834	933.359	
849.576	946.955	1214.04	1142.79	949.954	837.17	995.197	823.848	972.926	733.63	784.93	810.497	1064.77	1000.44	1049.2	792.09	988.251	815.037	936.547	939.845	870.09	922.169	811.713	500.201	865.335	899.577	933.711	812.359	877.114	781.145	708.418	722.768	1046.76	763.387	907.036	799.631	821.335	934.171	1024.17	985.169	841.55	873.387	963.414	862.441	607.333	868.547	962.684	917.576	828.658	881.577	1132.65	776.762	924.305	1113.01	911.358	756.629	804.145	817.603	880.951	829.385	848.6	975.655	688.74	1040.22	772.173	959.792	862.953	824.846	1034.79	1154.22	934.927	843.387	762.632	662.633	836.414	885.521	885.333	841.065	968.901	900.061	735.362	920.71	1002.82	825.521	979.9	666.199	920.441	1044.44	791.198	712.522	771.794	704.576	948.088	776.387	1084.47	956.169	1148.74	879.252	921.061	927.654	824.468	905.496	1136.95	987.926	1052.09	1081.95	1012.63	841.331	638.552	500.715	996.227	1048.2	1114.33	1044.36	1108.36	1011.52	717.956	751.389	1143.71	972.332	988.063	1008.12	689.172	634.955	1026.33	1016.66	830.469	1011.52	646.659	819.739	1006.33	729.359	971.655	797.629	947.656	1030.82	1025.39	1069.55	964.468	1026.76	722.414	875.711	1022.85	966.549	1012.68	837.44	862.874	773.793	774.601	603.548	969.82	835.578	681.873	613.602	817.9	924.061	1127.74	843.766	916.684	802.683	974.087	837.062	886.416	1026.52	963.739	769.279	863.52	733.546	683.064	850.305	811.738	563.954	902.52	670.496	918.199	979.711	947.386	681.712	895.928	711.279	743.579	781.062	544.201	716.903	714.145	741.333	775.791	920.521	1204.03	1064.87	763.981	927.117	688.82	779.306	844.709	873.549	
899.451	1088.06	1142.79	1333.42	1002.77	921.03	1046.55	807.659	1013.22	807.81	793.563	811.597	1070.75	1040.92	1122.55	842.59	1039.91	762.67	988.466	1029.19	904.15	1027.3	815.567	490.186	942.692	960.329	949.689	859.041	897.792	749.802	737.742	743.512	1113.32	872.44	960.377	870.102	773.692	992.615	1019.03	1101	844.077	988.586	948.253	811.359	578.667	832.613	1028.73	1021.45	826.062	864.89	1279.01	823.144	906.121	1259.66	877.455	757.078	815.802	880.411	969.155	992.415	892.946	1019.45	680.674	979.096	789.494	945.715	855.887	787.927	1086.13	1205.22	994.953	856.586	736.688	566.127	827.253	1006.65	886.227	880.362	1020.14	874.458	688.944	854.25	1146.53	918.946	899.554	616.161	924.506	1081.65	860.282	789.678	819.593	709.304	1119.42	922.293	1184.32	892.151	1228.5	821.202	888.312	908.866	938.758	947.864	1253.06	1117.37	1132.13	1166.77	1143.93	947.056	688.248	504.739	1054.85	1056.55	1135.81	1099.63	1243.48	1031.12	706.937	734.758	1140.25	970.081	990.191	996.696	720.201	723.059	1039.79	1051.89	854.905	981.092	630.648	788.381	1074.79	695.748	996.452	799.785	925.037	1071.65	1029.85	1122.05	1072.76	1139.61	721.4	826.542	1102.63	1082.64	1066	779.627	859.472	763.007	918.532	718.198	1083.11	843.476	658.887	599.118	798.554	988.458	1170.21	836.194	976.583	854.29	1018.83	851.898	913.424	1130.8	1052.94	793.308	892.067	696.588	752.216	955.682	765.649	528.912	965.36	693.011	994.161	1076.54	958.854	662.421	910.538	721.161	717.208	795.044	537.893	675.457	669.948	765.52	813.129	936.946	1329.06	1119.15	874.872	1013.11	671.26	708.414	951.664	978.345	
776.443	797.721	949.954	1002.77	1294.85	1072.04	781.292	638.305	818.047	772.364	712.028	617.828	845.582	831.48	1128.29	978.684	1141.21	939.572	916.833	825.942	742.876	969.363	909.151	643.145	798.554	815.061	859.533	790.311	984.505	814.67	778.213	917.818	1021.77	798.176	783.699	794.237	995.554	800.79	836.044	1005.49	914.132	950.113	1074.3	790.289	568	780.769	851.477	1009.44	842.293	931.252	1226.19	742.283	1079.2	1132.41	833.566	780.683	734.67	895.499	966.55	926.622	568.136	650.994	625.144	870.093	691.407	838.638	721.231	768.624	960.893	976.476	634.729	778.113	862.982	593.791	763.296	771.713	819.191	687.31	836.609	974.138	575.483	727.724	1032.76	868.585	729.864	642.591	966.225	854.161	784.973	748.267	645.256	639.507	910.194	821.24	1040.35	834.427	1112.65	957.086	742.201	685.249	817.154	788.147	1008.72	831.984	1047.32	1003.85	928.747	913.701	687.622	575.641	912.329	886.292	1038.94	843.056	948.12	938.076	615.339	729.603	943.724	779.255	721.819	937.677	811.535	538.721	860.382	879.803	820.09	733.521	735.039	697.271	896.382	829.439	721.994	529.81	842.739	918.141	1007.43	911.578	1055.15	993.646	596.233	830.597	976.751	907.323	958.796	854.607	1009.43	971.511	858.881	545.514	1088.5	969.997	722.68	649.627	665.864	819.138	1005.78	776.391	887.541	786.668	837.449	777.947	860.787	915.649	927.462	673.078	588.967	442.215	756.373	747.39	937.59	692.785	843.84	721.083	770.591	922.597	756.431	720.215	970.474	647.142	731.679	825.883	587.273	698.036	743.606	1024.06	709.893	830.585	1114.27	961.999	654.841	806.932	467.44	661.071	733.979	777.45	
701.615	722.807	837.17	921.03	1072.04	1171.22	765.659	607.126	834.437	871.422	571.541	523.541	741.711	883.8	1088.66	903.622	1130.47	968.459	756.363	749.311	708.978	883.815	975.956	729.526	679.17	721.904	865.667	860.556	884.126	750.548	741.467	799.289	977.067	961.281	804.696	834.185	757.17	652.748	745.222	920.052	916.059	940.163	973.482	782.444	597	757.244	819.585	971.615	855.267	950.259	1098.93	772.015	890.393	1040.04	863.03	849.015	732.548	947.696	1036.35	949.111	449.881	604.57	562.919	799.267	678.037	708.793	746.756	726.719	908.267	883.978	577.844	701.163	764.711	636.356	744.482	684.163	811.356	649.948	813.644	864.489	460.015	689.022	1075.99	985.926	707.119	659.356	872.326	759.207	861.067	807.333	498.081	614.733	844.57	810.4	969.526	844.933	1023.87	768.23	637.607	705.044	776.17	715.133	925.807	833.319	1064.81	1008.04	930.133	923.304	751.111	435.007	842.844	807.659	888.881	763.081	860.2	902.978	541.096	704.215	775.022	630.474	654.896	809.585	722.274	535.807	793.711	828.215	711.052	594.807	613.793	617.156	792.711	651.793	659.57	448.252	831.096	889.704	952.756	817.889	950.17	994.83	436.363	730.785	966.956	848.415	856.178	861.037	899.326	1034.56	948.407	641.77	978.518	794.785	782.8	683.933	700.119	803.489	922.104	802.356	880.704	833.941	772.044	857.133	840.533	963.044	819.511	733.193	564.637	456.074	793.067	800.748	775.748	693.926	923.4	727.015	762.356	961.785	759.756	791.074	960.37	675.311	642.193	697.015	577.763	626.578	751.43	1004.12	742.267	786.926	1010.76	980.393	571.007	765.059	430.4	631.156	777.496	815.652	
746.115	928.224	995.197	1046.55	781.292	765.659	1227.07	908.371	954.614	777.139	754.073	744.94	1053.67	1049.72	1050.07	748.619	961.098	828.994	927.039	920.71	791.221	803.328	674.375	497.465	796.597	852.912	945.578	880.281	747.838	710.177	771.764	640.264	1022.27	826.493	987.061	838.072	609.597	928.524	1096.66	1023.4	821.167	870.959	767.839	751.119	701.333	789.505	1108.76	899.115	837.884	839.514	1123.36	804.542	800.656	1054.65	1053.42	759.808	663.177	783.928	980.164	821.23	965.266	1059.76	539.654	1036.75	732.321	824.482	950.495	746.04	1073.62	1151.95	1076.95	805.959	709.936	670.335	835.839	800.692	988.935	857.137	957.599	745.077	702.342	932.179	960.829	888.625	1030.73	659.201	844.585	995.051	775.404	798.956	728.279	688.649	977.89	769.027	1097.93	1001.86	1051.92	685.03	965.611	1067.89	841.33	851.609	1093.22	1102.08	1163.96	1071.29	1118.34	942.205	703.896	455.104	928.345	1007.07	961.799	1100.15	1107.68	1032.35	672.021	763.688	1035.18	900.469	955.408	939.898	614.389	653.224	1100.54	1035.16	810.796	916.091	583.749	832.721	1066.54	613.349	1104.76	923.876	775.621	1028.03	900.628	1051.9	896.33	1036.2	646.306	710.112	1048.11	1012.77	891.434	714.788	742.718	715.415	773.131	559.37	848.694	599.378	697.853	650.996	924.734	920.077	1024.99	818.068	860.299	874.366	980.025	890.476	820.569	997.159	907.323	866.309	864.828	810.242	664.671	856.257	665.391	512.758	1106.76	668.075	997.201	999.112	1085.63	717.909	850.81	751.843	630.709	679.942	460.532	614.794	599.643	644.867	712.618	891.625	1163.87	1070.52	815.571	828.034	877.16	843.588	1024.31	958.836	
589.4	762.866	823.848	807.659	638.305	607.126	908.371	937.859	673.595	506.916	641.085	649.102	822.633	784.56	795.371	566.706	807.888	768.531	684.348	657.053	470.364	575.223	506.361	388.422	696.798	784.083	735.678	692.798	678.926	709.442	587.804	593	795.291	622.727	696.97	675.477	580.798	823.248	930.126	816.662	726.935	763.508	752.534	735.902	647.333	758.129	923.091	765.4	657.064	716.741	872.136	654.046	727.624	694.015	765.676	637.013	495.442	700.987	674.718	544.263	752.181	804.478	308.729	768.081	562.932	651.22	709.621	695.956	889.098	953.397	894.499	766.508	731.6	586.941	726.534	633.541	904.991	690.022	768.692	766.874	698.946	861.336	669.027	565.102	905.569	609.958	772.682	846.463	518.274	509.006	685.904	607.619	827.461	582.947	845.489	815.442	881.484	722.449	781.093	791.355	692.831	745.199	824.866	914.376	952.9	845.305	803.232	826.747	601.18	530.606	713.449	832.371	808.114	884.921	899.14	914.347	514.55	660.753	827.336	732.211	778.777	819.074	542.371	511.866	892.65	799.82	772.612	782.883	636.187	762.168	876.65	611.237	902.478	785.452	701.6	741.343	817.605	943.47	715.831	802.852	467.315	711.897	830.395	762.593	687.187	691.999	622.666	634.781	580.303	375.251	734.149	594.864	602.543	633.426	753.569	746.874	796.923	695.975	757.31	727.749	727.339	667.216	700.779	805.322	757.826	702.817	757.419	627.664	541.241	727.282	646.265	566.086	880.98	600.979	782.958	776.897	839.605	664.581	722.621	506.036	631.767	680.996	362.861	427.717	470.222	606.553	431.098	709.102	815.945	889.64	617.673	576.951	684.93	744.185	804.213	807.032	
1045.9	890.117	972.926	1013.22	818.047	834.437	954.614	673.595	1544.13	1128.07	652.682	782.299	1007.51	1305.32	1064.61	915.697	1132.78	929.134	1097.38	1135.25	1231.09	916.764	1044.62	757.239	850.076	806.108	1405.41	1148.98	1219.06	1062.33	781.698	719.925	1237.9	1225.36	1320.06	973.136	756.076	897.576	1055.44	967.694	861.258	966.896	912.608	818.924	551.333	918.911	1175.63	1066.9	1075.92	1120.5	1336.43	1117.63	759.413	1021.87	1126.84	1102.39	1161.33	890.682	1174.17	1182.62	657.335	938.036	1006.94	1182.53	1099.78	1130.29	1273.84	1087.92	1221.15	1138.33	884.801	695.896	708.275	1065.88	936.608	964.129	882.729	958.589	1177.55	829.638	575.927	823.807	1090.54	1220.2	1059.42	995.496	859.459	974.993	1312.29	862.872	737.498	805.366	925.419	899.827	1102.71	1109.23	1080.66	746.85	904.103	1325.9	1138.31	870.626	1110.12	1142.66	1222.35	1209.05	1091.86	848.452	799.535	449.897	1050.95	1203.61	1037.87	964.115	1037.58	1049.48	1085.32	995.174	1077.81	823.195	1050.31	1039.01	830.715	1119.12	958.125	977.64	799.844	887.733	518.057	718.866	940.125	540.907	872.036	785.324	942.175	1228.33	1010.22	959.515	934.31	1092.97	954.143	913.876	1052.85	910.654	1215.96	897.251	869.842	886.359	1082.47	1030.05	940.675	761.643	863.703	689.612	1124.42	970.638	1078.59	1221.11	836.095	931.026	939.281	1116.24	1025.89	1180.66	904.262	1083.17	1016.99	1012.17	899.054	989.809	735.192	534.582	1167.06	919.16	950.496	1142.88	1052.22	829.085	1018.94	955.632	710.317	730.777	919.169	1102.37	985.864	845.799	1320.15	1262.2	1145.25	1203.03	889.363	1326.87	671.21	877.483	1201.67	1103.58	
843.775	680.387	733.63	807.81	772.364	871.422	777.139	506.916	1128.07	1156.81	578.251	547.601	770.581	1053.96	960.139	882.202	975.177	777.699	891.943	893.801	1022.67	821.865	998.636	777.346	674.58	663.844	1061.57	1004.21	917.316	811.728	729.427	664.719	1010.05	1157.99	1064.68	850.835	626.58	651.468	757.422	749.842	709.569	789.503	811.732	703.494	338	721.454	877.315	897.775	968.087	983.309	1049.93	827.955	696.703	934.287	953.16	851.255	944.728	884.026	1063.74	1034.41	482.911	686.46	811.398	922.437	767.537	730.833	994.296	835.359	919.787	849.368	642.624	565.503	509.881	906.416	793.732	701.203	635.466	625.508	874.884	685.859	382.855	678.032	990.573	1093.23	717.839	865.766	678.006	655.517	1080.7	834.783	554.901	625.263	777.11	825.48	885.746	954.353	869.307	563.2	715.347	967.414	902.28	622.043	894.387	867.578	982.087	936.364	872.743	637.374	749.661	336.727	844.574	942.139	796.511	774.251	762.74	805.318	755.456	816.595	812.032	655.954	686.416	792.965	566.514	661.387	730.931	790.995	625.792	615.737	403.133	508.376	687.931	413.183	647.46	551.232	793.506	1013.5	784.946	706.989	801.28	935.07	645.243	709.055	779.336	825.035	991.758	746.937	792.656	890.856	890.957	756.5	728.619	530.355	706.61	588.003	916.839	772.859	851.284	974.116	643.804	746.781	762.064	1043.39	797.823	988.714	708.841	841.963	653.157	587.874	846.997	749.168	586.818	448.876	905.18	797.555	799.766	943.055	829.946	782.124	915.67	849.451	533.913	559.905	821.323	887.488	865.24	801.489	1075.79	1035.23	926.073	974.053	668.127	1014.92	497.13	720.726	932.986	932.012	
535.712	716.689	784.93	793.563	712.028	571.541	754.073	641.085	652.682	578.251	936.97	675.454	800.2	701.44	795.073	632.961	680.612	652.913	855.874	700.78	770.469	724.388	600.305	478.022	818.48	761.695	632.322	579.369	666.019	628.669	683.196	668.166	769.709	534.884	759.252	548.912	747.48	780.863	746.541	605.727	536.01	625.714	719.077	568.931	311.667	577.705	744.298	711.712	671.936	625.203	869.309	460.065	833.321	913.262	773.047	425.098	598.669	716.735	683.893	675.07	802.43	692.8	599.159	810.419	506.846	611.224	635.045	595.933	742.902	797.436	741.835	572.714	568.234	527.725	607.077	528.681	587.175	522.089	688.641	648.293	560.165	708.831	693.418	557.342	597.32	526.208	655.762	683.592	491.226	599.494	815.207	583.881	773.317	617.053	744.955	713.558	749.516	600.273	824.462	688.478	665.447	535.301	883.689	704.513	745.656	734.028	692.268	481.531	490.654	439.949	881.385	806.073	778.497	843.69	879.86	769.986	542.672	640.358	892.831	891.345	595.445	764.815	413.185	362.689	747.684	709.292	642.277	789.172	470.258	563.499	689.684	436.708	682.8	570.437	594.122	724.435	651.562	676.196	662.447	743.37	643.908	643.492	647.272	841.518	808.146	518.779	704.279	514.885	441.752	340.027	615.74	540.525	347.957	371.074	588.32	567.293	808.855	634.692	514.468	463.807	613.995	631.784	594.721	695.511	623.007	443.128	565.359	373.891	529.259	514.829	580.346	332.859	571.02	548.132	799.208	708.492	670.562	496.475	723.157	663.297	519.678	616.615	539.361	634.116	545.5	527.836	505.902	653.342	906.778	707.804	700.882	639.493	640.57	641.982	626.509	653.857	
