k,	f,	X_re,	X_im,	x_re,	x_im

,69,0.0264612,-6.71019e-13,-7.68441e-13,3.20709,-4.24033e-12
,70,0.0268447,-4.14513e-12,7.91589e-13,3.21002,-2.86965e-12
,71,0.0272282,-6.08402e-14,1.41839e-12,3.21295,-4.53425e-12
,72,0.0276117,-2.18092e-12,1.67366e-13,3.21587,-7.31814e-12
,73,0.0279951,-2.24354e-12,-1.08533e-12,3.21879,-4.36083e-12
,74,0.0283786,-8.99281e-13,-1.36516e-13,3.22171,8.40872e-13
,75,0.0287621,-1.42553e-12,5.66741e-13,3.22463,-5.48472e-12
,76,0.0291456,-4.69225e-12,-7.68899e-13,3.22754,-4.07637e-12
,77,0.0295291,-8.1446e-13,5.3707e-15,3.23045,-4.65947e-12
,78,0.0299126,-3.04512e-12,-3.88967e-13,3.23336,-2.87561e-12
,79,0.0302961,7.49623e-13,3.23977e-13,3.23627,-2.83193e-12
,80,0.0306796,-2.28662e-12,-1.978e-13,3.23918,6.70572e-13
,81,0.0310631,-3.6704e-12,3.45057e-13,3.24208,-5.62385e-13
,82,0.0314466,-4.71401e-12,1.11099e-12,3.24498,-3.73964e-13
,83,0.0318301,3.37597e-12,-3.08392e-13,3.24788,-5.3933e-13
,84,0.0322136,1.22613e-12,-3.82569e-13,3.25077,-5.84542e-13
,85,0.0325971,-1.98952e-12,1.41859e-12,3.25367,-7.5833e-12
,86,0.0329806,-2.88347e-12,4.21149e-13,3.25656,-1.15977e-12
,87,0.0333641,-4.84413e-12,3.71897e-13,3.25944,-1.06433e-12
,88,0.0337476,-7.04592e-12,-6.00645e-13,3.26233,-1.21579e-12
,89,0.0341311,6.34159e-13,-1.74749e-13,3.26521,-1.96086e-12
,90,0.0345146,-7.51843e-13,-8.88831e-13,3.2681,5.97221e-13
,91,0.0348981,-3.22453e-12,-1.10392e-12,3.27097,-2.52198e-12
,92,0.0352816,-2.72626e-12,-1.12561e-11,3.27385,-2.43989e-12
,93,0.0356651,-5.83178e-12,9.73999e-13,3.27672,9.98672e-13
,94,0.0360485,1.34559e-12,-1.05052e-12,3.2796,2.48572e-12
,95,0.036432,-2.89102e-13,1.4703e-12,3.28247,-2.6358e-12
,96,0.0368155,-1.19416e-12,-2.74641e-13,3.28533,-1.15643e-12
,97,0.037199,-3.80496e-12,-2.29677e-13,3.2882,-1.63657e-12
,98,0.0375825,-5.65059e-12,-3.54189e-13,3.29106,-5.39388e-13
,99,0.037966,1.8554e-12,8.49279e-13,3.29392,-1.72818e-12
,100,0.0383495,2.367e-13,-6.55906e-13,3.29677,-1.60385e-12
,101,0.038733,-1.52456e-12,-4.02872e-14,3.29963,-4.09835e-12
,102,0.0391165,-2.42162e-12,1.13907e-12,3.30248,-8.02494e-12
,103,0.0395,-5.20561e-12,-5.1073e-13,3.30533,-5.33717e-12
,104,0.0398835,2.09832e-12,-1.64868e-13,3.30818,-3.05179e-12
,105,0.040267,-2.28706e-13,-5.67338e-13,3.31102,-7.18148e-12
,106,0.0406505,-2.22311e-12,-9.89944e-13,3.31386,-4.85883e-12
,107,0.041034,-2.51044e-12,-3.28904e-14,3.3167,-4.38596e-12
,108,0.0414175,-4.20197e-12,-4.21885e-13,3.31954,-3.18812e-12
,109,0.041801,-6.32339e-12,-2.10831e-13,3.32237,-3.43708e-12
,110,0.0421845,4.80505e-13,-1.251e-12,3.32521,-2.73901e-12
,111,0.042568,2.9976e-13,-7.89813e-13,3.32803,-3.24137e-12
,112,0.0429515,-2.41318e-12,8.17096e-13,3.33086,-6.37815e-12
,113,0.043335,-2.51621e-12,1.80014e-12,3.33369,-4.4369e-12
,114,0.0437185,-4.98535e-12,4.26853e-13,3.33651,-4.49806e-12
,115,0.0441019,6.53877e-12,-2.24021e-11,3.33933,-9.68529e-13
,116,0.0444854,-1.36335e-13,-1.11192e-12,3.34214,-1.84026e-13
,117,0.0448689,-2.07523e-12,1.11383e-13,3.34496,-3.40407e-12
,118,0.0452524,-7.99361e-14,2.46281e-12,3.34777,-7.45956e-12
,119,0.0456359,-4.84679e-12,-4.74148e-13,3.35058,-3.74387e-12
,120,0.0460194,-4.90896e-12,-8.9273e-13,3.35338,-2.79345e-12
,121,0.0464029,-1.00808e-13,6.37379e-13,3.35619,-1.39554e-12
,122,0.0467864,-1.21814e-12,5.54418e-13,3.35899,-8.75611e-12
,123,0.0471699,-2.37321e-12,2.90323e-14,3.36178,-9.83363e-13
,124,0.0475534,-3.3098e-12,-3.24704e-12,3.36458,-2.01374e-12
,125,0.0479369,-5.16875e-12,1.03295e-12,3.36737,-1.29444e-12
,126,0.0483204,-1.46758e-11,-6.54521e-12,3.37016,-5.48568e-13
,127,0.0487039,-1.24789e-12,4.29573e-13,3.37295,2.25246e-12
,128,0.0490874,-1.48193e-12,3.0978e-13,3.37573,-2.06037e-12
,129,0.0494709,-3.36753e-12,1.84713e-13,3.37852,-6.39586e-12
,130,0.0498544,-4.52394e-12,6.48953e-13,3.3813,-2.09686e-12
,131,0.0502379,4.83169e-13,-2.16077e-13,3.38407,-1.62581e-13
,132,0.0506214,-5.02709e-13,1.3331e-12,3.38685,-3.42292e-12
,133,0.0510049,-1.21148e-12,-6.34132e-13,3.38962,-4.25643e-12
,134,0.0513884,-1.6942e-12,-2.96541e-12,3.39239,-2.77918e-12
,135,0.0517719,-4.18909e-12,-6.86395e-14,3.39515,-5.21229e-12
,136,0.0521553,1.44285e-12,-1.4557e-12,3.39792,-2.23887e-12
,137,0.0525388,2.5091e-13,7.27335e-13,3.40068,-2.24848e-12
,138,0.0529223,6.82476e-12,-6.16138e-12,3.40343,-3.78396e-12
,139,0.0533058,-2.88658e-12,8.38191e-13,3.40619,-4.62485e-12
,140,0.0536893,-3.34222e-12,-4.51028e-14,3.40894,-1.56022e-12
,141,0.0540728,-5.50582e-12,1.51407e-12,3.41169,-2.93654e-12
,142,0.0544563,-1.2137e-12,-5.50587e-13,3.41444,-2.69699e-12
,143,0.0548398,-8.60201e-13,1.42508e-12,3.41718,-5.01336e-13
,144,0.0552233,-1.94111e-12,2.93598e-13,3.41992,-4.35701e-12
,145,0.0556068,-2.10632e-12,-9.52322e-13,3.42266,-4.3896e-12
,146,0.0559903,-7.12364e-12,-8.26977e-13,3.4254,6.07869e-13
,147,0.0563738,1.31672e-12,-3.3501e-13,3.42813,-5.45769e-13
,148,0.0567573,-4.67626e-13,5.83811e-13,3.43086,-5.22806e-12
,149,0.0571408,-1.57652e-12,3.00426e-13,3.43359,-2.14962e-13
,150,0.0575243,-2.95808e-12,2.73198e-13,3.43631,-3.73687e-12
,151,0.0579078,-3.49631e-12,-5.7257e-13,3.43903,-7.20477e-12
,152,0.0582913,-4.2526e-12,-1.03581e-12,3.44175,-5.30355e-12
,153,0.0586748,-3.10862e-15,1.10137e-12,3.44447,-2.21053e-12
,154,0.0590583,-1.78835e-12,4.68015e-13,3.44718,-4.72005e-12
,155,0.0594418,-2.5433e-12,4.24161e-13,3.44989,-5.64684e-12
,156,0.0598253,-4.50173e-12,2.08444e-14,3.4526,-1.95261e-12
,157,0.0602087,-5.69234e-12,-6.20282e-13,3.4553,-3.11141e-12
,158,0.0605922,9.71667e-13,-2.61874e-13,3.458,2.71296e-13
,159,0.0609757,3.13705e-12,1.95946e-12,3.4607,-5.17358e-12
,160,0.0613592,-2.07656e-12,-5.28688e-13,3.4634,-3.13546e-12
,161,0.0617427,3.47233e-12,-8.8608e-12,3.46609,-3.03224e-12
,162,0.0621262,-3.59712e-12,-1.24661e-12,3.46878,-3.34625e-12
,163,0.0625097,-6.35536e-12,-9.98562e-13,3.47147,-2.75908e-12
,164,0.0628932,-7.19114e-12,-2.1233e-13,3.47415,-2.93672e-12
,165,0.0632767,-7.57172e-12,-9.88459e-13,3.47683,9.81525e-14
,166,0.0636602,1.92246e-12,4.18623e-12,3.47951,-4.93374e-12
,167,0.0640437,1.26876e-12,1.18125e-12,3.48219,-8.32942e-12
,168,0.0644272,4.583e-13,9.17599e-13,3.48486,-2.07062e-12
,169,0.0648107,3.73479e-13,-1.3578e-13,3.48753,-1.43641e-12
,170,0.0651942,-8.71747e-13,-1.1198e-12,3.4902,-4.61723e-12
,171,0.0655777,-2.41229e-12,-1.71713e-12,3.49286,-2.95759e-12
,172,0.0659612,2.4496e-12,-5.04874e-14,3.49552,-5.98531e-12
,173,0.0663447,-4.80771e-12,-9.11493e-14,3.49818,-1.46907e-12
,174,0.0667282,-4.8086e-12,-1.17104e-12,3.50083,-4.76413e-12
,175,0.0671117,-6.2359e-12,-5.78704e-14,3.50348,-2.74306e-12
,176,0.0674952,-6.6942e-12,-1.68987e-12,3.50613,8.36512e-14
,177,0.0678786,2.88747e-12,-3.87024e-13,3.50878,-2.44395e-13
,178,0.0682621,1.40865e-12,2.75086e-13,3.51142,-1.92444e-12
,179,0.0686456,1.24167e-12,-5.62689e-13,3.51406,-4.87778e-12
,180,0.0690291,-1.58185e-12,-1.07536e-12,3.5167,-1.52613e-12
,181,0.0694126,-6.84786e-13,1.05702e-12,3.51933,-2.5809e-12
,182,0.0697961,-1.26166e-12,-6.3316e-13,3.52196,-1.76814e-12
,183,0.0701796,-2.68541e-12,-4.18554e-14,3.52459,-7.6766e-13
,184,0.0705631,-3.95861e-12,7.81872e-12,3.52721,9.01558e-13
,185,0.0709466,-5.41167e-12,4.26298e-13,3.52984,-1.63492e-12
,186,0.0713301,-7.54197e-12,1.93401e-12,3.53245,-3.23544e-12
,187,0.0717136,1.02034e-11,6.50627e-12,3.53507,-3.17624e-12
,188,0.0720971,4.24327e-12,-2.53214e-12,3.53768,-2.57525e-12
,189,0.0724806,2.04112e-11,-1.74175e-11,3.54029,-3.21069e-12
,190,0.0728641,-1.27676e-12,-2.15758e-12,3.5429,-1.01004e-12
,191,0.0732476,-8.8729e-13,7.45792e-14,3.5455,-5.51408e-12
,192,0.0736311,-1.23634e-12,6.24611e-13,3.5481,-1.38097e-12
,193,0.0740146,-3.15747e-12,2.70894e-14,3.5507,-2.24353e-12
,194,0.0743981,-4.10116e-12,5.6119e-13,3.55329,-3.59278e-12
,195,0.0747816,-3.31246e-12,-6.49092e-13,3.55588,-2.55067e-13
,196,0.0751651,-4.59499e-12,8.57314e-13,3.55847,2.35917e-12
,197,0.0755486,-5.92193e-12,7.46625e-15,3.56105,-5.312e-12
,198,0.075932,2.28706e-12,-3.0706e-13,3.56363,-3.21007e-12
,199,0.0763155,-3.70814e-13,7.83681e-12,3.56621,-5.15926e-12
,200,0.076699,-4.59632e-13,6.11899e-13,3.56878,-3.18442e-12
,201,0.0770825,-8.93952e-13,-9.93067e-13,3.57136,-3.82944e-12
,202,0.077466,-7.90479e-13,-9.00363e-13,3.57392,-3.85908e-12
,203,0.0778495,-3.04734e-12,-1.09968e-13,3.57649,-1.97595e-12
,204,0.078233,-2.04858e-12,4.86888e-13,3.57905,-5.52478e-12
,205,0.0786165,3.80806e-12,5.0901e-12,3.58161,-3.46409e-12
,206,0.079,-4.49241e-12,3.39451e-13,3.58417,-6.19585e-12
,207,0.0793835,-2.14539e-12,7.6171e-12,3.58672,-7.75855e-12
,208,0.079767,9.23261e-13,1.62004e-12,3.58927,-4.89279e-12
,209,0.0801505,8.01581e-13,-5.41928e-13,3.59181,-4.69642e-12
,210,0.080534,1.16529e-12,-3.77531e-13,3.59436,-6.6106e-13
,211,0.0809175,-5.05507e-12,-4.32376e-13,3.5969,-5.5187e-13
,212,0.081301,6.19949e-13,-3.32517e-12,3.59943,6.62298e-13
,213,0.0816845,8.6513e-12,3.17837e-12,3.60197,-2.50836e-12
,214,0.082068,-2.09432e-12,1.26105e-12,3.6045,-2.96855e-12
,215,0.0824515,-1.85629e-12,-1.34456e-12,3.60702,-1.56306e-12
,216,0.082835,-4.37028e-12,-8.9373e-14,3.60954,-2.49481e-12
,217,0.0832185,-5.76694e-12,2.52842e-12,3.61206,-2.15398e-12
,218,0.083602,-5.34373e-12,-9.44134e-13,3.61458,-1.23549e-12
,219,0.0839854,2.16671e-12,7.62168e-14,3.6171,-9.49488e-12
,220,0.0843689,2.22267e-12,-1.32938e-12,3.61961,-4.75042e-12
,221,0.0847524,4.04121e-14,-4.44422e-13,3.62211,-4.41222e-12
,222,0.0851359,2.52243e-13,-1.14397e-12,3.62462,1.23051e-12
,223,0.0855194,-3.0087e-12,-2.84689e-12,3.62712,-3.40863e-12
,224,0.0859029,3.67706e-13,-1.0642e-12,3.62961,-4.8786e-12
,225,0.0862864,-3.23075e-12,-7.21478e-13,3.63211,5.83285e-13
,226,0.0866699,-5.10125e-12,2.62601e-12,3.6346,-2.45309e-12
,227,0.0870534,-3.07265e-12,-3.52163e-13,3.63708,-1.59118e-13
,228,0.0874369,-2.58016e-12,1.56875e-12,3.63957,3.52657e-12
,229,0.0878204,-5.41389e-12,-1.76398e-12,3.64205,5.69309e-12
,230,0.0882039,-3.71481e-12,1.5441e-11,3.64452,-4.36087e-13
,231,0.0885874,8.83293e-13,3.05644e-13,3.647,-2.61187e-12
,232,0.0889709,-1.08802e-13,3.97571e-13,3.64947,-2.06933e-12
,233,0.0893544,7.12319e-13,2.16449e-12,3.65193,-1.29759e-12
,234,0.0897379,1.78169e-12,-2.21956e-12,3.6544,-5.03379e-12
,235,0.0901214,-6.90248e-12,-4.52804e-13,3.65686,-3.9206e-12
,236,0.0905049,-2.68185e-12,-1.84391e-12,3.65931,-2.469e-12
,237,0.0908884,-9.07407e-12,-7.54175e-13,3.66177,-3.09292e-12
,238,0.0912719,-4.63318e-12,-8.67084e-14,3.66422,-4.83189e-12
,239,0.0916554,-5.34017e-12,2.4164e-12,3.66666,-5.41617e-12
,240,0.0920388,-7.51088e-12,3.13427e-12,3.66911,-1.6073e-12
,241,0.0924223,1.42553e-13,3.37319e-12,3.67155,-3.33527e-12
,242,0.0928058,-3.99192e-12,9.57734e-13,3.67398,-2.45689e-12
,243,0.0931893,-1.68443e-12,1.3885e-12,3.67641,-1.03178e-12
,244,0.0935728,-1.38778e-12,7.23976e-13,3.67884,-6.39227e-13
,245,0.0939563,-1.11151e-11,-2.49317e-12,3.68127,-3.4102e-12
,246,0.0943398,-2.75602e-12,-5.66491e-13,3.68369,-6.30197e-12
,247,0.0947233,-2.11875e-12,-5.30409e-13,3.68611,-2.50892e-12
,248,0.0951068,-3.01759e-12,1.74538e-12,3.68853,-1.8508e-12
,249,0.0954903,-2.98561e-12,-3.3995e-13,3.69094,-1.01927e-12
,250,0.0958738,-6.26077e-12,8.07465e-13,3.69335,-7.26519e-12
,251,0.0962573,1.75859e-12,-4.89608e-14,3.69575,-2.18583e-12
,252,0.0966408,-8.58824e-12,1.83437e-12,3.69815,-3.87617e-12
,253,0.0970243,2.37277e-12,7.91256e-12,3.70055,-5.32881e-12
,254,0.0974078,-7.09655e-13,4.55636e-13,3.70294,-5.47033e-12
,255,0.0977913,-1.8705e-12,8.12794e-13,3.70534,-9.62072e-13
,256,0.0981748,-1.82077e-12,1.38944e-13,3.70772,-6.82324e-12
,257,0.0985583,-1.71747e-11,-1.23906e-11,3.71011,-4.41552e-12
,258,0.0989418,-4.37117e-12,6.49314e-13,3.71249,-4.13605e-12
,259,0.0993253,-3.4408e-12,1.48276e-12,3.71486,-1.1992e-12
,260,0.0997088,-4.06208e-12,-1.0062e-12,3.71724,-1.57143e-12
,261,0.100092,-5.55644e-12,-1.26427e-12,3.71961,-5.74622e-12
,262,0.100476,3.04556e-12,-5.00433e-13,3.72197,-4.38439e-12
,263,0.100859,-2.13074e-12,-2.11464e-12,3.72433,-4.7585e-12
,264,0.101243,-3.54827e-13,-7.20257e-13,3.72669,-6.99396e-12
,265,0.101626,-3.18856e-13,-7.50899e-13,3.72905,-3.43716e-12
,266,0.10201,-7.46514e-13,-1.0747e-13,3.7314,-2.58292e-12
,267,0.102393,-2.56239e-12,-1.02607e-12,3.73375,-1.50359e-12
,268,0.102777,-2.07523e-12,1.05405e-12,3.73609,-2.44952e-12
,269,0.10316,-4.29257e-12,-1.13298e-13,3.73843,-2.80143e-12
,270,0.103544,-4.53015e-12,-1.38783e-12,3.74077,-1.32702e-12
,271,0.103927,9.31255e-13,-1.18935e-11,3.7431,-2.87925e-12
,272,0.104311,2.1827e-12,5.82678e-12,3.74543,-2.09795e-12
,273,0.104694,1.5743e-12,-3.16913e-13,3.74776,-5.39905e-12
,274,0.105078,-2.88658e-13,2.17881e-13,3.75008,-2.54941e-12
,275,0.105461,-3.20188e-13,-4.68292e-13,3.7524,2.17521e-13
,276,0.105845,-2.5806e-12,1.27042e-11,3.75472,-2.48878e-12
,277,0.106228,-2.03615e-12,-2.7589e-13,3.75703,-2.71296e-12
,278,0.106612,-3.03313e-12,-1.0999e-12,3.75934,-1.7247e-14
,279,0.106995,6.92069e-12,-8.51452e-12,3.76164,1.42225e-12
,280,0.107379,-2.03837e-12,3.20854e-14,3.76394,-1.89762e-12
,281,0.107762,-5.37126e-12,1.67472e-12,3.76624,3.46729e-13
,282,0.108146,-5.24292e-12,8.22248e-12,3.76853,-1.46701e-12
,283,0.108529,3.21521e-13,-1.78707e-12,3.77082,-1.57239e-12
,284,0.108913,1.45706e-12,1.02268e-12,3.77311,6.15282e-13
,285,0.109296,-2.15694e-12,-5.7232e-14,3.77539,7.14737e-14
,286,0.10968,7.49623e-13,1.50435e-14,3.77767,-5.99733e-13
,287,0.110063,-1.112e-12,-2.08339e-12,3.77995,-1.17804e-14
,288,0.110447,-1.664e-12,8.21454e-13,3.78222,-5.05199e-12
,289,0.11083,-4.72644e-12,-1.16657e-12,3.78448,-4.54331e-12
,290,0.111214,-4.06919e-12,4.06064e-13,3.78675,-3.03654e-12
,291,0.111597,-4.01013e-13,-2.40796e-12,3.78901,-5.50636e-12
,292,0.111981,-1.9944e-12,5.16809e-14,3.79126,-6.0052e-12
,293,0.112364,-4.36495e-12,-2.72243e-12,3.79352,-5.22896e-12
,294,0.112748,5.35127e-13,-1.89682e-13,3.79576,-2.30132e-12
,295,0.113131,-2.57261e-12,1.96626e-12,3.79801,-5.12231e-12
,296,0.113515,-1.96732e-13,-1.90958e-13,3.80025,-2.56937e-12
,297,0.113898,-3.44258e-12,9.6238e-12,3.80249,-2.02072e-12
,298,0.114282,-3.37064e-12,-1.51951e-12,3.80472,-1.20594e-12
,299,0.114665,-5.93303e-13,1.58146e-11,3.80695,-5.55121e-12
,300,0.115049,-3.63665e-12,7.9825e-14,3.80918,-3.1748e-12
,301,0.115432,-2.30838e-12,-1.20998e-12,3.8114,-1.94064e-12
,302,0.115816,-3.70148e-12,-1.19116e-12,3.81362,-4.70839e-12
,303,0.116199,-4.36096e-12,7.26086e-14,3.81583,-6.29048e-12
,304,0.116583,-9.07052e-12,2.69784e-14,3.81804,-6.81924e-12
,305,0.116966,-4.56968e-13,1.25122e-13,3.82025,-2.87009e-12
,306,0.11735,-1.7808e-13,1.45728e-12,3.82245,-4.20465e-12
,307,0.117733,-2.15739e-12,-4.71617e-12,3.82465,-6.27218e-12
,308,0.118117,2.94875e-13,-3.44058e-13,3.82685,-2.9734e-12
,309,0.1185,-1.56897e-12,6.7113e-13,3.82904,-1.7122e-12
,310,0.118884,-2.07523e-12,2.28317e-13,3.83123,-4.42078e-12
,311,0.119267,-3.95683e-12,-1.26238e-12,3.83341,-6.16508e-13
,312,0.119651,-1.7808e-12,-1.56697e-12,3.83559,2.90865e-12
,313,0.120034,-6.11289e-12,-6.28431e-12,3.83777,1.90066e-12
,314,0.120417,3.20677e-12,-5.53202e-12,3.83994,-4.5638e-12
,315,0.120801,1.66391e-11,5.79953e-12,3.84211,-1.27917e-12
,316,0.121184,2.73426e-12,-4.88332e-13,3.84427,-2.23281e-12
,317,0.121568,4.23661e-13,1.08991e-12,3.84643,-1.41598e-12
,318,0.121951,-9.91385e-12,1.19488e-12,3.84859,-1.39835e-12
,319,0.122335,-2.4265e-12,1.05715e-12,3.85074,-2.42777e-12
,320,0.122718,-1.45484e-12,1.03639e-12,3.85289,-5.36216e-12
,321,0.123102,-5.8753e-13,1.32078e-12,3.85503,-2.93185e-12
,322,0.123485,1.38956e-12,6.59756e-12,3.85717,-3.39289e-12
,323,0.123869,-2.19558e-12,-1.16596e-12,3.85931,-3.78892e-12
,324,0.124252,-4.22551e-12,-1.34448e-13,3.86144,1.66953e-13
,325,0.124636,-4.86189e-12,3.1164e-13,3.86357,-1.93172e-12
,326,0.125019,-5.73941e-12,-7.54286e-13,3.8657,-5.12507e-12
,327,0.125403,-3.13527e-13,-2.64289e-13,3.86782,-4.13305e-13
,328,0.125786,-6.24922e-12,4.06952e-13,3.86993,6.9579e-13
,329,0.12617,-1.84488e-11,-2.2675e-11,3.87205,-2.5951e-12
,330,0.126553,-6.53566e-12,-3.01092e-13,3.87416,-7.12286e-13
,331,0.126937,-5.27134e-13,-2.3137e-13,3.87626,2.17017e-12
,332,0.12732,4.41736e-12,4.39498e-12,3.87836,-2.83834e-12
,333,0.127704,-4.10028e-12,-2.03243e-12,3.88046,-8.39793e-13
,334,0.128087,1.7728e-12,9.50628e-13,3.88255,-2.52447e-13
,335,0.128471,-2.25509e-12,-1.15291e-12,3.88464,-3.05689e-12
,336,0.128854,-2.75335e-14,2.85738e-12,3.88673,-7.62781e-12
,337,0.129238,-2.61999e-11,2.29108e-11,3.88881,-2.72652e-12
,338,0.129621,5.59108e-13,-2.983e-12,3.89088,-1.31389e-12
,339,0.130005,-5.42366e-12,4.62685e-13,3.89296,-2.59832e-12
,340,0.130388,-7.74047e-13,-5.1264e-12,3.89503,-2.28481e-12
,341,0.130772,-5.97167e-12,-7.64333e-13,3.89709,-3.8437e-12
,342,0.131155,-1.5179e-12,-1.32e-12,3.89915,-3.23847e-12
,343,0.131539,2.75246e-12,-2.08639e-12,3.90121,-1.85782e-12
,344,0.131922,-1.07043e-11,-6.05904e-13,3.90326,-1.73704e-12
,345,0.132306,5.556e-12,-2.91045e-12,3.90531,1.42437e-13
,346,0.132689,-1.10134e-12,7.48368e-12,3.90735,-5.18607e-13
,347,0.133073,2.30038e-13,-2.79388e-13,3.90939,-6.07901e-12
,348,0.133456,-4.32987e-12,2.92433e-13,3.91143,-5.1279e-12
,349,0.13384,-1.00129e-11,-2.55301e-12,3.91346,-4.52018e-14
